Product Name,Brand Name,Rating,Reviews,Sentiment
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,1,i hate this phone i really really hate this phone it was quick and responsive for a few weeks so i bought a second one for my son in no time they were both so slow its a total waste of time to even try to work with apps even the darn phone app is slow to open up slow to find contacts slow to open the keyboard dont even try to shoot a photo by the time you get the app to open and wait for the shutter to click your subject is long gone weve tried every reset there is a complete waste of money,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,excellent phone no bells and whistles but practical and efficient,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,1,i bought one started using it in february it worked well even though it had little internal memory however 4 months later the battery wont hold charge for more than 3 hours if im lucky dont buy it not worth the hassle,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,love it,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,very good,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,1,the phone is in russian it did not say that online when i ordered it,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,cool,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,great,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,i had bought one of these phones about a year ago in india for use there after returning to the usa i was able to use it here without problem after inserting the sim card from my consumer cellular phone into this phone and changing some settings being happy with its performance i recently bought another one for my wife from amazon here in the usa that one is also working great after using the sim card from her consumer cellular phone i had a little problem setting up the second one but the consumer cellular technical assistants helped me do the settings correctly we are now taking these phones with us for our vacation to new zealand we are expecting that we should be able to use them there with locally purchased sim cards i shall try to make another post in case i face any problems,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,muy bueno mu bien,Neutral
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,perfect,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent product recommend,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,exelente,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,bueno,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,i needed a cheap unlocked phone for international travel this fit the bill perfectly,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,very nice,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,1,the cell phone has not reached me i need to know the traking to trace it thanks,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent phone and excellent seller,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,i bought this phone for my wife and she is absolutely happy with the phone it has all applications she needs she uses this phone with h2o wireless and there were no problems to get connected to network,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,good phone meet expectatives,Positive
